Job_Title,Experience,Work_Mode,Year,Salary,Company_Size
Data Analyst,Senior-level,On-site,2023,65000,Medium
Data Engineer,Senior-level,Remote,2023,149040,Medium
Data Engineer,Senior-level,Remote,2023,113900,Medium
Data Engineer,Mid-level,On-site,2023,83500,Medium
Data Engineer,Mid-level,On-site,2023,52500,Medium
Data Scientist,Executive-level,Remote,2023,250000,Medium
Data Scientist,Executive-level,Remote,2023,180000,Medium
Data Scientist,Senior-level,Remote,2023,157000,Medium
Data Analyst,Senior-level,Remote,2023,140700,Medium
Data Analyst,Senior-level,Remote,2023,109600,Medium
ML Engineer,Senior-level,On-site,2023,278000,Medium
ML Engineer,Senior-level,On-site,2023,173000,Medium
Data Engineer,Senior-level,Remote,2023,305000,Medium
Data Engineer,Senior-level,Remote,2023,125000,Medium
Data Scientist,Entry-level,Remote,2023,24000,Medium
Data Scientist,Senior-level,Remote,2023,218000,Medium
Data Scientist,Senior-level,Remote,2023,85000,Medium
Data Scientist,Mid-level,On-site,2023,130000,Medium
Data Scientist,Mid-level,On-site,2023,85000,Medium
Data Engineer,Executive-level,Remote,2023,250000,Medium
Data Engineer,Executive-level,Remote,2023,200000,Medium
Data Analyst,Senior-level,Remote,2023,136505,Medium
Data Analyst,Senior-level,Remote,2023,100895,Medium
Data Engineer,Senior-level,Remote,2023,275300,Medium
Data Engineer,Senior-level,Remote,2023,183500,Medium
Data Scientist,Senior-level,On-site,2023,168400,Medium
Data Scientist,Senior-level,On-site,2023,105200,Medium
Data Analyst,Mid-level,Remote,2023,93000,Large
Data Engineer,Senior-level,On-site,2023,105000,Medium
ML Engineer,Senior-level,On-site,2023,317070,Medium
ML Engineer,Senior-level,On-site,2023,170730,Medium
ML Engineer,Mid-level,On-site,2023,170000,Medium
Data Engineer,Senior-level,On-site,2023,158700,Medium
Data Engineer,Senior-level,On-site,2023,123906,Medium
Data Engineer,Executive-level,On-site,2023,333500,Medium
Data Engineer,Executive-level,On-site,2023,180500,Medium
Data Engineer,Executive-level,Remote,2023,257400,Medium
Data Engineer,Executive-level,Remote,2023,210600,Medium
Data Engineer,Senior-level,On-site,2023,293000,Medium
ML Engineer,Senior-level,On-site,2023,233000,Medium
Data Engineer,Senior-level,Remote,2023,185100,Medium
Data Engineer,Senior-level,Remote,2023,127600,Medium
Data Analyst,Mid-level,Remote,2023,105000,Medium
Data Analyst,Executive-level,Remote,2023,160000,Medium
Data Analyst,Executive-level,Remote,2023,55000,Medium
ML Engineer,Senior-level,On-site,2023,241000,Medium
ML Engineer,Senior-level,On-site,2023,163000,Medium
Data Scientist,Mid-level,Remote,2023,120000,Medium
Data Scientist,Senior-level,On-site,2023,118000,Medium
ML Engineer,Senior-level,On-site,2023,311000,Medium
ML Engineer,Senior-level,On-site,2023,162540,Medium
Data Scientist,Executive-level,On-site,2023,258750,Medium
Data Scientist,Executive-level,On-site,2023,225000,Medium
Data Scientist,Executive-level,On-site,2023,145000,Medium
Data Engineer,Senior-level,On-site,2023,153600,Medium
Data Analyst,Mid-level,On-site,2023,126000,Medium
Data Analyst,Mid-level,On-site,2023,86400,Medium
Data Engineer,Senior-level,Remote,2023,232760,Medium
Data Engineer,Senior-level,Remote,2023,169280,Medium
Data Engineer,Mid-level,On-site,2023,162500,Medium
Data Scientist,Senior-level,Remote,2023,240350,Medium
Data Scientist,Senior-level,Remote,2023,174800,Medium
Data Engineer,Senior-level,On-site,2023,116000,Medium
Data Analyst,Senior-level,Remote,2023,153600,Medium
Data Analyst,Senior-level,Remote,2023,107500,Medium
ML Engineer,Senior-level,Remote,2023,178000,Medium
ML Engineer,Senior-level,Remote,2023,152000,Medium
Data Scientist,Senior-level,Remote,2023,233200,Medium
Data Analyst,Senior-level,On-site,2023,206000,Medium
Data Scientist,Senior-level,Remote,2023,150120,Medium
Data Scientist,Senior-level,Remote,2023,120096,Medium
ML Engineer,Senior-level,Remote,2023,168000,Medium
Data Scientist,Mid-level,On-site,2023,155000,Medium
Data Engineer,Mid-level,On-site,2023,151410,Medium
Data Engineer,Mid-level,On-site,2023,144200,Medium
Data Scientist,Entry-level,Remote,2023,151410,Medium
Data Scientist,Entry-level,Remote,2023,115360,Medium
Data Engineer,Senior-level,Remote,2023,146000,Medium
Data Analyst,Entry-level,Remote,2023,94035,Medium
Data Analyst,Entry-level,Remote,2023,57920,Medium
Data Analyst,Senior-level,On-site,2023,113600,Medium
Data Analyst,Senior-level,On-site,2023,60000,Medium
Data Scientist,Senior-level,Remote,2023,256000,Medium
Data Analyst,Senior-level,Remote,2023,116000,Medium
ML Engineer,Senior-level,On-site,2023,283200,Medium
ML Engineer,Senior-level,On-site,2023,188800,Medium
Data Engineer,Senior-level,Remote,2023,193200,Medium
Data Engineer,Senior-level,Remote,2023,156400,Medium
ML Engineer,Senior-level,On-site,2023,121000,Medium
Data Engineer,Senior-level,On-site,2023,132300,Medium
Data Scientist,Senior-level,Remote,2023,237000,Medium
Data Scientist,Senior-level,Remote,2023,201450,Medium
ML Engineer,Senior-level,On-site,2023,229000,Medium
ML Engineer,Senior-level,On-site,2023,206000,Medium
Data Scientist,Senior-level,Remote,2023,231000,Medium
ML Engineer,Senior-level,On-site,2023,183750,Medium
ML Engineer,Senior-level,On-site,2023,165400,Medium
Data Engineer,Mid-level,On-site,2023,175000,Medium
Data Scientist,Senior-level,On-site,2023,285800,Medium
Data Scientist,Senior-level,On-site,2023,154600,Medium
Data Scientist,Senior-level,On-site,2023,196000,Medium
Data Scientist,Senior-level,On-site,2023,121000,Medium
Data Scientist,Senior-level,On-site,2023,141000,Medium
Data Engineer,Senior-level,On-site,2023,206000,Medium
Data Analyst,Senior-level,Remote,2023,147000,Medium
Data Analyst,Senior-level,Remote,2023,92000,Medium
ML Engineer,Senior-level,On-site,2023,261500,Large
ML Engineer,Senior-level,On-site,2023,134500,Large
Data Engineer,Senior-level,Remote,2023,136600,Medium
Data Engineer,Senior-level,Remote,2023,109280,Medium
Data Analyst,Entry-level,Remote,2023,69525,Medium
Data Analyst,Entry-level,Remote,2023,61800,Medium
ML Engineer,Senior-level,On-site,2023,178000,Medium
ML Engineer,Senior-level,On-site,2023,152000,Medium
Data Scientist,Entry-level,Remote,2023,40000,Medium
Data Scientist,Entry-level,Remote,2023,130001,Medium
Data Scientist,Entry-level,Remote,2023,71907,Medium
Data Scientist,Senior-level,On-site,2023,277500,Medium
Data Scientist,Senior-level,On-site,2023,236500,Medium
Data Analyst,Senior-level,On-site,2023,55000,Medium
Data Engineer,Senior-level,Remote,2023,265000,Medium
Data Engineer,Senior-level,Remote,2023,217000,Medium
Data Analyst,Senior-level,Remote,2023,83000,Medium
Data Analyst,Senior-level,Remote,2023,208450,Medium
Data Analyst,Senior-level,Remote,2023,170550,Medium
ML Engineer,Senior-level,On-site,2023,130000,Medium
Data Scientist,Mid-level,On-site,2023,189750,Medium
Data Scientist,Mid-level,On-site,2023,131100,Medium
Data Engineer,Mid-level,On-site,2023,117300,Medium
Data Engineer,Mid-level,On-site,2023,69000,Medium
Data Engineer,Senior-level,Remote,2023,182000,Medium
Data Engineer,Senior-level,Remote,2023,144000,Medium
Data Engineer,Mid-level,On-site,2023,260000,Medium
ML Engineer,Senior-level,Remote,2023,225000,Medium
Data Scientist,Mid-level,On-site,2023,102500,Medium
Data Engineer,Mid-level,Remote,2023,186600,Medium
Data Engineer,Mid-level,Remote,2023,116500,Medium
Data Engineer,Senior-level,On-site,2023,163800,Medium
Data Engineer,Senior-level,On-site,2023,126000,Medium
Data Scientist,Mid-level,Remote,2023,150000,Medium
ML Engineer,Mid-level,Remote,2023,200000,Medium
ML Engineer,Mid-level,Remote,2023,170000,Medium
Data Analyst,Senior-level,Remote,2023,123400,Medium
Data Analyst,Senior-level,Remote,2023,82200,Medium
Data Engineer,Senior-level,On-site,2023,161800,Medium
Data Engineer,Senior-level,On-site,2023,121400,Medium
Data Scientist,Senior-level,On-site,2023,214000,Medium
Data Analyst,Senior-level,On-site,2023,98000,Medium
ML Engineer,Senior-level,Remote,2023,199000,Medium
ML Engineer,Senior-level,Remote,2023,260000,Medium
Data Engineer,Executive-level,On-site,2023,145000,Medium
Data Analyst,Senior-level,On-site,2023,87500,Medium
ML Engineer,Mid-level,On-site,2023,155000,Medium
Data Engineer,Mid-level,On-site,2023,242000,Medium
Data Engineer,Mid-level,On-site,2023,195000,Medium
ML Engineer,Mid-level,Remote,2023,160000,Medium
ML Engineer,Mid-level,Remote,2023,140000,Medium
Data Scientist,Senior-level,On-site,2023,183924,Medium
Data Scientist,Senior-level,On-site,2023,125760,Medium
Data Engineer,Senior-level,On-site,2023,253200,Medium
Data Analyst,Mid-level,On-site,2023,105380,Medium
Data Analyst,Mid-level,On-site,2023,64500,Medium
Data Engineer,Senior-level,On-site,2023,270703,Medium
Data Engineer,Senior-level,On-site,2023,221484,Medium
Data Scientist,Senior-level,Remote,2023,212750,Medium
Data Scientist,Senior-level,Remote,2023,218500,Medium
Data Scientist,Senior-level,Remote,2023,199098,Medium
Data Engineer,Senior-level,Remote,2023,203300,Medium
Data Engineer,Senior-level,Remote,2023,123600,Medium
Data Engineer,Senior-level,Remote,2023,231500,Medium
Data Engineer,Senior-level,Remote,2023,166000,Medium
Data Scientist,Senior-level,Remote,2023,172500,Medium
Data Scientist,Senior-level,Remote,2023,110500,Medium
Data Engineer,Senior-level,On-site,2023,238000,Medium
Data Engineer,Senior-level,Remote,2023,237000,Medium
Data Engineer,Senior-level,Remote,2023,201450,Medium
Data Engineer,Senior-level,Remote,2023,193500,Medium
Data Engineer,Senior-level,Remote,2023,139000,Medium
ML Engineer,Senior-level,Remote,2023,150000,Medium
ML Engineer,Entry-level,On-site,2023,163196,Medium
ML Engineer,Entry-level,On-site,2023,145885,Medium
Data Analyst,Senior-level,On-site,2023,202800,Large
Data Analyst,Senior-level,On-site,2023,104300,Large
Data Engineer,Senior-level,On-site,2023,179170,Medium
Data Engineer,Senior-level,On-site,2023,94300,Medium
Data Engineer,Senior-level,On-site,2023,133800,Medium
ML Engineer,Senior-level,Remote,2023,283200,Medium
ML Engineer,Senior-level,Remote,2023,188800,Medium
Data Engineer,Senior-level,Remote,2023,161800,Medium
Data Engineer,Senior-level,Remote,2023,141600,Medium
ML Engineer,Senior-level,On-site,2023,342300,Large
ML Engineer,Senior-level,On-site,2023,176100,Large
Data Engineer,Entry-level,On-site,2023,85000,Medium
Data Engineer,Entry-level,On-site,2023,65000,Medium
Data Scientist,Senior-level,Remote,2023,138784,Medium
Data Scientist,Senior-level,Remote,2023,83270,Medium
Data Analyst,Entry-level,On-site,2023,70000,Medium
ML Engineer,Senior-level,Remote,2023,318300,Medium
ML Engineer,Senior-level,Remote,2023,212200,Medium
Data Analyst,Senior-level,On-site,2023,168400,Medium
Data Analyst,Senior-level,On-site,2023,105200,Medium
Data Engineer,Senior-level,Remote,2023,220000,Medium
Data Analyst,Entry-level,Remote,2023,75000,Medium
ML Engineer,Mid-level,On-site,2023,250000,Medium
Data Scientist,Senior-level,On-site,2023,186000,Medium
Data Engineer,Executive-level,On-site,2023,205000,Medium
Data Scientist,Senior-level,On-site,2023,162500,Medium
Data Engineer,Executive-level,On-site,2023,115000,Medium
Data Scientist,Senior-level,On-site,2023,239000,Large
Data Scientist,Senior-level,On-site,2023,122900,Large
Data Scientist,Senior-level,On-site,2023,237000,Medium
Data Analyst,Senior-level,On-site,2023,105500,Medium
Data Analyst,Senior-level,On-site,2023,148500,Medium
Data Engineer,Executive-level,On-site,2023,175000,Medium
Data Engineer,Executive-level,On-site,2023,110000,Medium
Data Analyst,Senior-level,Remote,2023,149500,Medium
Data Analyst,Senior-level,Remote,2023,127075,Medium
Data Engineer,Senior-level,Remote,2023,219535,Medium
Data Engineer,Senior-level,Remote,2023,146115,Medium
Data Analyst,Senior-level,On-site,2023,187000,Medium
Data Engineer,Senior-level,On-site,2023,109000,Medium
Data Analyst,Senior-level,Remote,2023,142000,Medium
Data Analyst,Senior-level,Remote,2023,112000,Medium
Data Analyst,Senior-level,On-site,2023,106000,Medium
ML Engineer,Mid-level,Remote,2023,280700,Medium
ML Engineer,Mid-level,Remote,2023,150450,Medium
Data Scientist,Mid-level,Remote,2023,93918,Medium
Data Scientist,Mid-level,Remote,2023,51962,Medium
ML Engineer,Senior-level,On-site,2023,257000,Medium
Data Engineer,Senior-level,Remote,2023,222000,Medium
Data Scientist,Senior-level,Remote,2023,133200,Medium
Data Engineer,Senior-level,On-site,2023,221000,Medium
Data Engineer,Senior-level,On-site,2023,147000,Medium
Data Scientist,Senior-level,Remote,2023,238000,Medium
Data Scientist,Senior-level,Remote,2023,156000,Medium
ML Engineer,Senior-level,Remote,2023,304000,Medium
Data Engineer,Senior-level,On-site,2023,183600,Medium
ML Engineer,Senior-level,On-site,2023,289076,Medium
ML Engineer,Senior-level,On-site,2023,202353,Medium
Data Scientist,Senior-level,Remote,2023,157750,Medium
Data Scientist,Senior-level,Remote,2023,104650,Medium
Data Scientist,Mid-level,Remote,2023,180000,Medium
Data Scientist,Executive-level,On-site,2023,200000,Medium
ML Engineer,Senior-level,On-site,2023,181000,Medium
Data Scientist,Senior-level,On-site,2023,252000,Medium
Data Scientist,Senior-level,On-site,2023,154000,Medium
Data Analyst,Entry-level,Remote,2023,64200,Medium
Data Analyst,Entry-level,Remote,2023,56100,Medium
Data Analyst,Senior-level,On-site,2023,153600,Medium
Data Analyst,Senior-level,On-site,2023,100500,Medium
Data Analyst,Mid-level,On-site,2023,182500,Medium
Data Analyst,Mid-level,On-site,2023,121500,Medium
Data Engineer,Senior-level,On-site,2023,203100,Medium
Data Engineer,Senior-level,On-site,2023,114500,Medium
Data Engineer,Entry-level,Remote,2023,92700,Medium
Data Engineer,Executive-level,Remote,2023,286000,Medium
Data Engineer,Executive-level,Remote,2023,207000,Medium
Data Engineer,Senior-level,On-site,2023,178600,Medium
Data Scientist,Senior-level,On-site,2023,317070,Medium
Data Scientist,Senior-level,On-site,2023,170730,Medium
Data Engineer,Senior-level,On-site,2023,124500,Medium
Data Analyst,Senior-level,On-site,2023,175000,Medium
Data Analyst,Senior-level,On-site,2023,148700,Medium
Data Analyst,Senior-level,On-site,2023,125600,Medium
Data Analyst,Senior-level,Remote,2023,185000,Medium
Data Analyst,Senior-level,Remote,2023,120250,Medium
Data Scientist,Senior-level,Remote,2023,183000,Medium
ML Engineer,Mid-level,Hybrid,2023,135000,Large
Data Engineer,Mid-level,On-site,2023,143865,Medium
Data Engineer,Mid-level,On-site,2023,115092,Medium
ML Engineer,Mid-level,On-site,2023,90000,Medium
Data Scientist,Senior-level,Remote,2023,173000,Medium
Data Scientist,Senior-level,Remote,2023,132000,Medium
Data Analyst,Senior-level,On-site,2023,208049,Medium
Data Analyst,Senior-level,On-site,2023,128500,Medium
Data Engineer,Mid-level,On-site,2023,149600,Medium
Data Engineer,Mid-level,On-site,2023,102000,Medium
Data Scientist,Executive-level,On-site,2023,100000,Medium
Data Analyst,Senior-level,Remote,2023,190000,Medium
Data Engineer,Mid-level,On-site,2023,151000,Medium
Data Analyst,Mid-level,On-site,2023,154000,Medium
Data Analyst,Mid-level,On-site,2023,143000,Medium
Data Scientist,Entry-level,On-site,2023,190000,Medium
Data Scientist,Entry-level,On-site,2023,120000,Medium
Data Engineer,Senior-level,On-site,2023,111000,Medium
Data Engineer,Executive-level,On-site,2023,265000,Medium
Data Engineer,Executive-level,On-site,2023,235000,Medium
Data Engineer,Mid-level,Remote,2023,75000,Medium
Data Engineer,Mid-level,Remote,2023,60400,Medium
Data Analyst,Mid-level,Remote,2023,83500,Medium
Data Analyst,Mid-level,Remote,2023,52500,Medium
Data Scientist,Senior-level,On-site,2023,201036,Medium
Data Scientist,Senior-level,On-site,2023,134024,Medium
Data Engineer,Entry-level,Remote,2023,62000,Medium
Data Engineer,Entry-level,Remote,2023,58000,Medium
Data Scientist,Senior-level,On-site,2023,172000,Medium
Data Scientist,Senior-level,On-site,2023,115000,Medium
Data Engineer,Entry-level,On-site,2023,125000,Medium
Data Engineer,Entry-level,On-site,2023,90000,Medium
Data Engineer,Senior-level,On-site,2023,139500,Medium
Data Engineer,Senior-level,On-site,2023,109400,Medium
Data Engineer,Mid-level,On-site,2023,145000,Medium
Data Scientist,Senior-level,On-site,2023,239748,Medium
Data Scientist,Senior-level,On-site,2023,159832,Medium
Data Scientist,Senior-level,Remote,2023,186300,Medium
Data Scientist,Senior-level,Remote,2023,102500,Medium
Data Engineer,Senior-level,Remote,2023,153600,Medium
Data Engineer,Senior-level,Remote,2023,106800,Medium
Data Engineer,Senior-level,Remote,2023,172600,Medium
Data Engineer,Senior-level,Remote,2023,107900,Medium
Data Analyst,Senior-level,On-site,2023,180180,Medium
Data Analyst,Senior-level,On-site,2023,106020,Medium
Data Analyst,Senior-level,Remote,2023,206500,Medium
Data Analyst,Senior-level,Remote,2023,121600,Medium
Data Analyst,Entry-level,Remote,2023,95000,Medium
Data Analyst,Entry-level,Remote,2023,70000,Medium
ML Engineer,Senior-level,Remote,2023,120000,Medium
Data Analyst,Mid-level,On-site,2023,206000,Medium
Data Scientist,Mid-level,On-site,2023,145000,Medium
Data Engineer,Entry-level,On-site,2023,115100,Medium
Data Engineer,Entry-level,On-site,2023,73900,Medium
